id,song_name,artist_name,video_id,video_title,view_count,like_count,comment_count,support_rate,engagement_rate,published_at,release_date,tags,difficulty,release_status
10010453,ベテルギウス,優里,cbqvxDTLMps,優里『ベテルギウス』Official Music Video,68236262,414942,7297,0.61,0.62,2021-11-18T12:00:10Z,2024/04/21,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10010471,秒針を噛む,ずっと真夜中でいいのに。,GJI4Gv7NbmE,ずっと真夜中でいいのに。『秒針を噛む』MV (ZUTOMAYO – Byoushinwo Kamu),149863827,1153566,31701,0.77,0.79,2018-06-04T12:00:03Z,2024/04/15,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10010502,おもかげ,milet×Aimer×幾田りら,Z2Z9V-4DMGw,milet×Aimer×幾田りら - おもかげ (produced by Vaundy) / THE FIRST TAKE,72602757,688414,15929,0.95,0.97,2021-12-17T13:00:13Z,2024/05/10,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10010520,ダーリンダンス feat.初音ミク,かいりきベア,Rkrm5foi188,【公式】 ダーリンダンス／かいりきベア feat.初音ミク,46934462,452314,10723,0.96,0.99,2020-08-30T09:30:04Z,2024/04/19,"[""ボカロ""]",かんたん：2むずかしい：6げきむず：8,リリース
10010523,少女レイ feat. 初音ミク,みきとP,JW3N-HvU0MA,みきとP 『 少女レイ 』 MV,48082307,523161,16564,1.09,1.12,2018-07-18T12:00:01Z,2022/04/03,"[""ボカロ""]",かんたん：2むずかしい：5げきむず：0,リリース
10010548,魔法少女とチョコレゐト feat. 初音ミク,ピノキオピー,T2kS1gAbxhc,ピノキオピー - 魔法少女とチョコレゐト feat. 初音ミク / Magical Girl and Chocolate,36604713,422667,6698,1.15,1.17,2022-02-25T10:00:35Z,2024/02/11,"[""ボカロ""]",かんたん：3むずかしい：6げきむず：0,リリース
10010555,春泥棒,ヨルシカ,Sw1Flgub9s8,ヨルシカ - 春泥棒（OFFICIAL VIDEO）,121455989,817718,24627,0.67,0.69,2021-01-09T12:00:17Z,2024/04/24,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10010560,天ノ弱 feat.GUMI,164 feat.GUMI,2-zPY0vrpjQ,天ノ弱／164 feat.GUMI（公式),59414233,507021,18628,0.85,0.88,2014-11-11T00:18:13Z,2024/01/17,"[""ボカロ""]",かんたん：4むずかしい：7げきむず：0,リリース
10010561,乙女解剖 feat. 初音ミク,DECO*27,7zwCIz-Ohn4,DECO*27 - 乙女解剖 feat. 初音ミク,54766806,481397,14406,0.88,0.91,2019-01-18T10:00:00Z,2024/02/25,"[""ボカロ""]",かんたん：3むずかしい：7げきむず：0,リリース
10010591,恋の約束,いれいす,lDrqagpfSbQ,【MV】恋の約束 /いれいす,2578908,56871,6020,2.21,2.44,2020-10-09T11:00:28Z,2024/07/12,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10010631,Habit,SEKAI NO OWARI,8OZDgBmehbA,SEKAI NO OWARI「Habit」,238025506,1532614,45698,0.64,0.66,2022-04-28T11:00:32Z,2024/01/20,"[""ポップス""]",かんたん：3むずかしい：7げきむず：9,リリース
10010633,The Answer,なにわ男子,8wCrYHNw0dI,なにわ男子 - The Answer [Music Video Dance ver.],52740648,0,18519,0.0,0.04,2022-05-04T12:00:06Z,2024/06/03,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10010640,イエスタデイ,Official髭男dism,DuMqFknYHBs,Official髭男dism - イエスタデイ［Official Video］,207419431,797928,35096,0.38,0.4,2019-09-20T12:00:05Z,2024/04/18,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10010652,D.D.,Snow Man,rSD7jb4Xjq8,Snow Man「D.D.」MV (YouTube ver.),122704160,0,333207,0.0,0.27,2019-12-24T19:00:05Z,2024/04/29,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10010655,ともに,WANIMA,qag4ewos4TE,WANIMA - ともに (OFFICIAL VIDEO),198464026,702734,27943,0.35,0.37,2016-07-29T14:11:41Z,2023/12/03,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10010664,夏祭り,Whiteberry,AZRR01YOKcM,Whiteberry「夏祭り」MUSIC VIDEO,17518644,93911,3871,0.54,0.56,2021-07-12T06:00:04Z,2022/06/17,"[""ポップス""]",かんたん：3むずかしい：5げきむず：7,リリース
10010687,酔いどれ知らず feat.GUMI,Kanaria,vB8sxY_PJ_w,【GUMI】酔いどれ知らず【Kanaria】,56048005,557784,13679,1.0,1.02,2022-05-02T10:00:23Z,2022/07/09,"[""ボカロ""]",かんたん：3むずかしい：5げきむず：8,リリース
10010706,ダイヤモンドスマイル,なにわ男子,uQx7Lmb-dcg,なにわ男子 - ダイヤモンドスマイル [Music Video Dance ver.],26598184,0,6121,0.0,0.02,2022-07-23T03:30:11Z,2024/04/15,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10010760,ベノム,v4 flower,oRJBwaZ59fQ,【公式】 ベノム／かいりきベア feat.flower,70967301,591521,18986,0.83,0.86,2018-08-02T11:09:09Z,2024/04/30,"[""ボカロ""]",かんたん：3むずかしい：7げきむず：0,リリース
10010768,だから僕は音楽を辞めた,ヨルシカ,KTZ-y85Erus,ヨルシカ - だから僕は音楽を辞めた (Music Video),204672577,1289342,30500,0.63,0.64,2019-04-05T10:02:01Z,2024/07/07,"[""ポップス""]",かんたん：2むずかしい：6げきむず：8,リリース
10010773,HANABI,Mr.Children,EXxaBXKjl6Q,Mr.Children 「HANABI」 MUSIC VIDEO,110615119,252835,10404,0.23,0.24,2013-05-28T14:58:52Z,2024/04/17,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10010793,アンノウン・マザーグース,wowaka,P_CSdxSGfaA,wowaka 『アンノウン・マザーグース』feat. 初音ミク / wowaka - Unknown Mother-Goose (Official Video) ft. Hatsune Miku,72190119,525526,17881,0.73,0.75,2017-08-22T08:00:01Z,2024/07/21,"[""ボカロ""]",かんたん：3むずかしい：7げきむず：9,リリース
10010901,サウダージ,ポルノグラフィティ,lzsB4eKPdJI,ポルノグラフィティ『サウダージ』MUSIC VIDEO,35733480,273786,4417,0.77,0.78,2021-09-03T15:00:26Z,2023/12/19,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10010909,ラグトレイン,稲葉曇,UnIhRpIT7nc,稲葉曇『ラグトレイン』Vo. 歌愛ユキ,88967888,1180435,21598,1.33,1.35,2020-07-16T11:00:13Z,2024/05/07,"[""ボカロ""]",かんたん：3むずかしい：6げきむず：0,リリース
10010912,ロミエット,フォーエイト48,YpmTtHftd9k,【MV】フォーエイト48 -ロミエット (Official Music Video)/Lyric DECO*27,7573786,70387,3861,0.93,0.98,2022-06-23T10:00:09Z,2024/06/12,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10010999,ハッピーサプライズ,なにわ男子,90FhT0I0g7w,なにわ男子 - ハッピーサプライズ [Official Music Video] YouTube ver.,13570587,0,7719,0.0,0.06,2022-10-27T10:28:10Z,2023/12/24,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10011072,I'm a mess,MY FIRST STORY,ma4lm5eAdvg,MY FIRST STORY - I&#39;m a mess (Audio),66469016,390320,5695,0.59,0.6,2021-07-14T11:00:19Z,2024/04/14,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011101,春を告げる,yama,DC6JppqHkaM,yama - 春を告げる (Official Video),183501847,1422399,28531,0.78,0.79,2020-04-16T15:00:10Z,2024/04/13,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011110,Imitation Rain,SixTONES,pTh-ncw31ZA,SixTONES - Imitation Rain [YouTube Ver.],65677820,0,111492,0.0,0.17,2019-12-24T19:00:06Z,2024/04/29,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10011115,幽霊東京,Ayase,DtBoAqkIJzI,幽霊東京 / Ayase (self cover),39945205,403651,6162,1.01,1.03,2019-12-23T15:00:06Z,2024/04/16,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011117,きゅうくらりん,いよわ feat.可不,2b1IexhKPz4,きゅうくらりん / いよわ feat.可不（Kyu-kurarin / Iyowa feat.Kafu）,95321775,915711,29714,0.96,0.99,2021-08-29T11:00:01Z,2024/04/14,"[""ボカロ""]",かんたん：4むずかしい：7げきむず：0,リリース
10011124,青春ラプソディ,なにわ男子,q2ekMmjvOZI,なにわ男子 - 青春ラプソディ [Official Music Video] YouTube ver.,16275523,0,7117,0.0,0.04,2023-02-17T10:28:07Z,2024/06/26,"[""ポップス""]",かんたん：4むずかしい：6げきむず：0,リリース
10011127,名前は片想い,indigo la End,aqoeNOw4_uQ,indigo la End「名前は片想い」,20551276,201426,2583,0.98,0.99,2023-01-27T11:00:07Z,2024/06/20,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011140,Tokimeki,Vaundy,-_PKhPMXMDY,Tokimeki / Vaundy：MUSIC VIDEO,18893556,118989,2215,0.63,0.64,2023-03-29T15:00:11Z,2024/05/01,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011158,ビート DE トーヒ,ハマいく,ypCXPcKYS60,ハマいく - ビートDEトーヒ【MV】,10228205,89950,1946,0.88,0.9,2023-04-22T14:30:16Z,2023/04/27,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10011177,ハナタバ,MIMI,7xht3kQO_TM,『 ハナタバ 』/ MIMI feat. 可不,24894987,257162,5454,1.03,1.05,2022-11-19T10:00:09Z,2024/05/05,"[""ボカロ""]",かんたん：3むずかしい：6げきむず：9,リリース
10011224,男の子のために可愛いわけじゃない！,星乃夢奈,-lgHpWPtV4U,男の子のために可愛いわけじゃない！／星乃夢奈【Official Music Video】,7137282,73471,1039,1.03,1.04,2023-04-12T09:00:09Z,2024/01/23,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10011241,Poppin’ Hoppin’ Lovin’,なにわ男子,8KXbNShp8rs,なにわ男子 - Poppin&#39; Hoppin&#39; Lovin&#39; [Official Music Video] YouTube ver.,20161555,0,7715,0.0,0.04,2023-06-06T10:28:09Z,2024/04/23,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011271,888月~夏にも程がある~,リサイタルズ,rwgA7mVXcM0,リサイタルズ - ｢888月 〜夏にも程がある〜｣［Official Music Video］,15866521,181425,15100,1.14,1.24,2022-08-05T12:00:09Z,2023/11/13,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10011276,夏色,ゆず,hhDzDL9Y2Lo,ゆず『夏色』MUSIC VIDEO,6143651,48815,1397,0.79,0.82,2023-06-01T11:59:56Z,2024/07/17,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10011279,斜陽,ヨルシカ,bqigIHMComE,ヨルシカ - 斜陽（OFFICIAL VIDEO）,23821959,192894,3551,0.81,0.82,2023-05-10T09:00:30Z,2024/04/09,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011290,Magic,Mrs. GREEN APPLE,CN-Ja6jCweA,Mrs. GREEN APPLE「Magic」Official Music Video,64652031,317089,9091,0.49,0.5,2023-06-13T12:00:08Z,2023/11/20,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10011293,たぶん,YOASOBI,8iuLXODzL04,YOASOBI「たぶん」Official Music  Video,158148849,1636741,22355,1.03,1.05,2020-07-20T11:00:13Z,2024/04/30,"[""ポップス""]",かんたん：1むずかしい：6げきむず：0,リリース
10011306,Shining One,BE:FIRST,FGbv7b1UZAU,BE:FIRST / Shining One -Music Video-,41334271,254921,62860,0.62,0.77,2021-08-16T11:00:16Z,2024/05/04,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10011343,Surges,Orangestar (feat. 夏背 & ルワン),QvWsAIc5mO8,Orangestar - Surges (feat. 夏背 &amp; ルワン) / カロリーメイト web movie,61422919,592449,16444,0.96,0.99,2021-08-12T10:30:56Z,2024/01/01,"[""ボカロ""]",かんたん：3むずかしい：5げきむず：9,リリース
10011346,全力キング,古川 貴之,e1cdEpR8OIs,全力キング,5557167,22944,0,0.41,0.41,2023-04-04T15:03:04Z,2024/07/14,"[""キッズ""]",かんたん：3むずかしい：6げきむず：0,リリース
10011349,シンクロニシティ,乃木坂46,f0wbnQw89J0,乃木坂46 『シンクロニシティ』,62422590,273260,34075,0.44,0.49,2018-04-06T03:00:05Z,2024/04/24,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011361,CRUISIN',IMP.,whI3S1O4GJ4,IMP. 「CRUISIN’」Official MV,17741913,152289,77269,0.86,1.29,2023-08-17T15:00:07Z,2024/04/16,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
20010002,さくらんぼ,大塚 愛,upODO6OuOOk,大塚 愛 / さくらんぼ,34934734,199363,12422,0.57,0.61,2015-06-30T12:10:31Z,2024/04/12,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011402,愛のうた,ストロベリー・フラワー,k-scKkglR6M,Ai No Uta,3693848,34320,2,0.93,0.93,2018-02-23T11:22:11Z,2024/04/20,"[""ポップス""]",かんたん：1むずかしい：5げきむず：0,リリース
10011405,なにやってもうまくいかない,meiyo,vxoKuhPca-A,【meiyo】なにやってもうまくいかない【MV】,49174662,647512,12354,1.32,1.34,2021-09-26T11:00:10Z,2024/06/28,"[""ポップス""]",かんたん：3むずかしい：6げきむず：8,リリース
10011407,証拠,WEST.,WsZzYDa6XYE,WEST. - 証拠 from WOWOW presents WEST. 10th Anniversary Live &quot;W&quot;,1523306,32952,1808,2.16,2.28,2024-10-13T13:00:27Z,2024/04/09,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10011416,ランデヴー,シャイトープ,OGrGg8TvEjU,ランデヴー,38840767,188046,362,0.48,0.49,2023-08-30T15:53:00Z,2024/01/24,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
20010008,GOD KNOWS…,平野 綾,5QNaSMiZ_-o,God knows...,53218677,235470,8,0.44,0.44,2020-11-24T10:27:43Z,2024/05/13,"[""アニメ""]",かんたん：3むずかしい：6げきむず：0,リリース
10011427,HERO,INI,yB95FFmtiVs,INI | &#39;HERO&#39; @ WANIMA presents 1CHANCE FESTIVAL 2022,4618503,51451,4797,1.11,1.22,2022-10-17T12:00:40Z,2024/05/20,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10011428,New Day,INI,HUT81VaUeyY,INI｜&#39;New Day&#39; Performance Video,11168328,48125,12756,0.43,0.55,2023-02-06T09:00:11Z,2024/04/23,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
20010011,ダダダダ天使,ナナヲアカリ,ANp0qch3XVM,ダダダダ天使 / ナナヲアカリ,57721071,535383,21719,0.93,0.97,2017-07-31T11:56:28Z,2024/04/17,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
20010012,だれかの心臓になれたなら,ユリイ・カノン,hZFBTnzKa54,だれかの心臓になれたなら /ユリイ・カノン feat.GUMI,68818630,572821,21038,0.83,0.86,2018-02-12T11:30:02Z,2024/05/26,"[""ボカロ""]",かんたん：3むずかしい：6げきむず：8,リリース
10011440,今-明日 世界が終わっても-,SEVENTEEN,vvN4FgqNXwE,SEVENTEEN (세븐틴) &#39;今 -明日 世界が終わっても-&#39; (Ima -Even if the world ends tomorrow-) Official MV,30317635,588458,21161,1.94,2.01,2023-08-22T14:58:10Z,2024/01/16,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
20010013,プリキュア5、スマイル go go!,コロムビア・オーケストラ,losZp8fAVGY,【プリキュア5、スマイル go go! - コロムビア・オーケストラ】今日はどれを着てあそぶ？着せ替えリズムゲーム♪ #プリキュア5 #コロムビアオーケストラ #あにまらいぶ #shorts,333,5,0,1.5,1.5,2024-06-28T09:00:50Z,2024/05/16,"[""キッズ"", ""アニメ""]",かんたん：3むずかしい：6げきむず：0,リリース
10011446,舞い落ちる花びら (Fallin' Flower),SEVENTEEN,u4iDL3c0T1c,[MV]SEVENTEEN - 舞い落ちる花びら (Fallin&#39; Flower),58416479,985773,64300,1.69,1.8,2020-03-23T23:00:14Z,2024/05/09,"[""ポップス""]",かんたん：1むずかしい：5げきむず：0,リリース
10011479,BIRI-BIRI,YOASOBI,shZyg5VFI1Y,YOASOBI「Biri-Biri」 Official Music Video,35627640,428131,0,1.2,1.2,2023-11-18T13:00:09Z,2024/01/25,"[""ポップス""]",かんたん：4むずかしい：6げきむず：0,リリース
10011485,ボルテッカー feat. 初音ミク,DECO*27,C-7TIDIKc98,DECO*27 - ボルテッカー feat. 初音ミク,22715784,446591,8226,1.97,2.0,2023-09-29T10:00:11Z,2024/04/08,"[""ボカロ""]",かんたん：2むずかしい：7げきむず：0,リリース
10011493,ラブソング,マルシィ,gNieKej1GAM,マルシィ – ラブソング（Official Music Video）,20600983,100649,1321,0.49,0.49,2023-10-03T12:00:09Z,2024/04/22,"[""ポップス""]",かんたん：1むずかしい：5げきむず：0,リリース
20010021,世界はあなたに笑いかけている,Little Glee Monster,dKKcSFWZ_vY,世界はあなたに笑いかけている,5508552,20633,105,0.37,0.38,2018-09-27T14:21:30Z,2024/04/25,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011499,すきっちゅーの!,HoneyWorks feat.かぴ,jOZSjMKuE1g,すきっちゅーの！feat. ちゅーたん（CV：早見沙織）／HoneyWorks,21030528,236074,6286,1.12,1.15,2023-09-01T11:30:31Z,2024/03/16,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011502,CHEMY×STORY,BACK-ON,WzWsiCSCNMo,CHEMY×STORY （『仮面ライダーガッチャード』主題歌）,5215012,26894,762,0.52,0.53,2023-12-09T10:00:23Z,2024/04/20,"[""アニメ"", ""キッズ""]",かんたん：2むずかしい：6げきむず：0,リリース
10011506,STARBOYS,FANTASTICS from EXILE TRIBE,QMQw_waEPi0,【Music Video】STARBOYS / FANTASTICS,3289090,23696,3294,0.72,0.82,2023-11-03T11:00:11Z,2024/07/23,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
20010025,美人,ちゃんみな,r2bHEcxB5kY,ちゃんみな - 美人 (Official Music Video) -,15429114,580020,11077,3.76,3.83,2021-03-18T15:00:16Z,2024/06/25,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011513,ハローハロー,てれび戦士,F-q3D9hcctY,Hello Hello,423492,3762,0,0.89,0.89,2021-07-06T10:09:41Z,2024/04/28,"[""キッズ""]",かんたん：2むずかしい：5げきむず：0,リリース
10011532,すきっ！,超ときめき♡宣伝部,5OSrxVXI8wo,超ときめき♡宣伝部 / すきっ！〜超ver〜 MUSIC VIDEO,7376538,204641,6775,2.77,2.87,2021-08-15T13:00:11Z,2024/05/11,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10011533,最上級にかわいいの！,超ときめき♡宣伝部,Y4KjiTGBggw,超ときめき♡宣伝部 / 「最上級にかわいいの！」Music Video,21400132,126253,5565,0.59,0.62,2024-04-20T12:00:07Z,2024/05/25,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011535,♡人生♡,コレサワ,WNISLPMUz1E,コレサワ「♡人生♡」【Lyric Video】,3433785,26896,342,0.78,0.79,2024-04-27T11:00:06Z,2024/04/27,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011536,ナハトムジーク,Mrs. GREEN APPLE,Dsylo684yWA,Mrs. GREEN APPLE「ナハトムジーク」Official Music Video,34643801,253885,10480,0.73,0.76,2024-01-16T15:00:11Z,2024/06/23,"[""ポップス""]",かんたん：1むずかしい：5げきむず：0,リリース
10011540,イガク,原口沙輔,F38EuG2dAyM,イガク - 重音テト,50541313,517004,12262,1.02,1.05,2024-02-28T12:00:23Z,2024/06/01,"[""ボカロ""]",かんたん：3むずかしい：6げきむず：0,リリース
20010027,手のひらを太陽に,由紀 さおり・安田 祥子,BzyWI0qFlhc,由紀さおり童謡で伝える会　vol.1 手のひらを太陽に,12038,339,0,2.82,2.82,2020-05-04T09:32:27Z,2024/06/02,"[""キッズ""]",かんたん：2むずかしい：4げきむず：0,リリース
10011543,だいしきゅーだいしゅき,femme fatale,Uywq8FzxWiU,femme fatale「だいしきゅーだいしゅき」Music Video,11598011,163481,2421,1.41,1.43,2022-03-04T12:00:23Z,2024/05/17,"[""ポップス""]",かんたん：3むずかしい：7げきむず：0,リリース
10011546,オレンジ,SPYAIR,YkVjY1F-Eoc,SPYAIR『オレンジ』Music Video（『劇場版ハイキュー!! ゴミ捨て場の決戦』主題歌）,53546776,313565,5557,0.59,0.6,2024-02-17T12:00:11Z,2024/04/26,"[""アニメ""]",かんたん：2むずかしい：6げきむず：0,リリース
10011548,オーバーライド,吉田 夜世,LLjfal8jCYI,オーバーライド - 重音テトSV[吉田夜世],90807851,686233,18879,0.76,0.78,2023-11-29T10:00:07Z,2024/06/16,"[""ボカロ""]",かんたん：3むずかしい：6げきむず：8,リリース
10011549,Party!!,緑黄色社会,7-h8UA7fFmg,緑黄色社会『Party!!』Official Video / Ryokuoushoku Shakai – Party!!,5982942,40772,994,0.68,0.7,2024-02-22T14:00:04Z,2024/05/23,"[""アニメ"", ""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10011551,Believe,杉本 竜一,1eSxTnMcTMs,【合唱曲】Believe / 歌詞付き【9/200】,4493808,26260,1626,0.58,0.62,2021-01-29T10:30:01Z,2024/05/30,"[""キッズ""]",かんたん：1むずかしい：4げきむず：0,リリース
10011553,翼をください,赤い鳥,t9PDg7Rg_Zw,赤い鳥　『翼をください』　1971年,1107234,6375,384,0.58,0.61,2019-02-13T11:31:35Z,2024/06/07,"[""ポップス"", ""キッズ""]",かんたん：1むずかしい：4げきむず：0,リリース
20010029,イチカバチカ,山内 惠介,DT3tdyVm__s,山内惠介「イチカバチカ」[Official Audio],321211,2799,385,0.87,0.99,2023-06-21T03:00:12Z,2024/06/22,"[""アニメ"", ""キッズ""]",かんたん：2むずかしい：5げきむず：0,リリース
20010030,えがおのまほう,大原 ゆい子,PYGUHpDenlg,大原ゆい子「えがおのまほう」ミュージックビデオ　DANCE ver.／TVアニメ『はなかっぱ』新OPテーマ,13462609,0,0,0.0,0.0,2019-03-31T15:00:02Z,2024/05/14,"[""アニメ"", ""キッズ""]",かんたん：2むずかしい：5げきむず：0,リリース
20010031,アンパンマンたいそう,CHA-CHA,e73a3KcHdgA,アンパンマンたいそう(初代) - CHA-CHA,641742,1883,175,0.29,0.32,2019-08-07T06:04:14Z,2024/05/19,"[""アニメ"", ""キッズ""]",かんたん：1むずかしい：5げきむず：0,リリース
20010032,サンサンたいそう,ドリーミング・アンパン合唱団,y6lqPw8T9G4,サンサンたいそう （テレビサイズver.）［公式エンディングテーマ］,78270121,0,0,0.0,0.0,2023-03-24T01:00:20Z,2024/06/13,"[""アニメ"", ""キッズ""]",かんたん：2むずかしい：4げきむず：0,リリース
10011556,ビビデバ,星街すいせい,8ZP5eqm4JqM,ビビデバ / 星街すいせい(official),159061938,0,38620,0.0,0.02,2024-03-22T12:00:07Z,2024/04/27,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
20010033,勇気りんりん,ドリーミング・アンパン合唱団,STZ9rOXCJEY,勇気りんりん （テレビサイズver.）［公式エンディングテーマ］,32524903,0,0,0.0,0.0,2023-03-24T01:00:12Z,2024/05/03,"[""アニメ"", ""キッズ""]",かんたん：1むずかしい：4げきむず：0,リリース
10011557,Click,ME:I,G-LdNMa99oQ,ME:I (ミーアイ) ⊹ &#39;Click&#39; Official MV,33408748,271009,40145,0.81,0.93,2024-03-25T08:59:08Z,2024/05/29,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011559,NEW KAWAII,FRUITS ZIPPER,7Am9TCA3WrA,【MV】FRUITS ZIPPER「NEW KAWAII」,24446173,118544,5235,0.48,0.51,2024-04-01T14:00:08Z,2024/06/10,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011562,ハート,WEST.,rRcVpC-sfAM,WEST. - ハート［Official Music Video］,3674242,50895,3919,1.39,1.49,2024-03-16T12:30:07Z,2024/06/24,"[""アニメ""]",かんたん：4むずかしい：7げきむず：0,リリース
10011563,パジャマパーティーズのうた,パジャマパーティーズ,LzzW_TBL558,パジャマパーティーズのうた,10042031,125380,0,1.25,1.25,2024-02-22T10:02:15Z,2024/06/04,"[""アニメ""]",かんたん：1むずかしい：5げきむず：0,リリース
20010035,スーパースター,ケツメイシ,xFFdgK7gvlc,ケツメイシ「スーパースター」,3521524,16034,803,0.46,0.48,2020-11-04T00:00:06Z,2024/06/29,"[""キッズ"", ""アニメ""]",かんたん：3むずかしい：6げきむず：0,リリース
20010037,世界中のこどもたちが,宝塚少年少女合唱団,MEU8odHzh6Y,世界中の子どもたちが　津久見樫の実少年少女合唱団,588271,815,38,0.14,0.15,2012-03-15T17:03:45Z,2024/06/18,"[""キッズ""]",かんたん：1むずかしい：5げきむず：0,リリース
10011568,混沌ブギ,jon-YAKITORY,1Swg-aBO9eY,"混沌ブギ / jon-YAKITORY, 初音ミク -Konton Boogie / jon-YAKITORY, Hatsune Miku-",82338029,763862,21385,0.93,0.95,2023-08-30T11:00:01Z,2024/06/06,"[""ボカロ""]",かんたん：4むずかしい：6げきむず：0,リリース
10011569,《A》BEGINNING,Aぇ! group,aIXcSB9fSyo,Aぇ! group「《A》BEGINNING」Official Music Video - Streaming Ver. -,13704767,119919,42154,0.88,1.18,2024-04-15T11:30:06Z,2024/06/19,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10011570,会いにいくのに,あいみょん,iqSspWjCA6s,あいみょん – 会いに行くのに【OFFICIAL MUSIC VIDEO】,10747090,51941,1987,0.48,0.5,2024-05-22T11:00:07Z,2024/06/21,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
20010039,ハッピー・ジャムジャム,しまじろう,lZRNUvDOzmY,ハッピー・ジャムジャム｜しまじろうコンサート連動曲 【しまじろうチャンネル公式】,55693588,0,0,0.0,0.0,2013-05-27T01:06:31Z,2024/06/15,"[""キッズ""]",かんたん：1むずかしい：5げきむず：0,リリース
10011575,無責任でええじゃないかLOVE,KAMIGATA BOYZ,I-xwDWfGIc4,KAMIGATA BOYZ - 無責任でええじゃないかLOVE [Official Music Video],19945701,0,20875,0.0,0.1,2024-05-03T03:00:07Z,2024/06/14,"[""ポップス""]",かんたん：3むずかしい：7げきむず：0,リリース
10011576,MOTTAI,P丸様。,X96zX6Ahfko,【MV】MOTTAI／P丸様。,26313517,313576,6601,1.19,1.22,2022-07-01T09:00:08Z,2024/08/10,"[""ポップス""]",かんたん：3むずかしい：7げきむず：9,リリース
10011579,III,宝鐘マリン & Kobo Kanaeru,lUDPjyfmJrs,【original anime MV】III【hololive/宝鐘マリン＆こぼ・かなえる】,53623335,703751,14079,1.31,1.34,2024-05-03T11:57:09Z,2024/07/06,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
20010040,ハム太郎とっとこうた,ハムちゃんず,Lg96zmH7D7w,【アニメ】「ハム太郎とっとこうた」　（歌：ハムちゃんず）【公式】とっとこハム太郎のオープニングテーマ曲　その１,3486613,25360,916,0.73,0.75,2021-10-20T23:34:55Z,2024/07/27,"[""アニメ""]",かんたん：2むずかしい：6げきむず：0,リリース
